2025-12-11 00:02:02	4193.0000	4195.0000	4219.7000	4187.1000
2025-12-11 02:02:03	4198.9000	4200.9000	4219.7000	4187.1000
2025-12-11 10:02:02	4237.7000	4239.7000	4248.7000	4223.3000
2025-12-11 11:02:03	4222.3000	4224.3000	4248.7000	4219.7000
2025-12-11 12:02:03	4214.4000	4216.4000	4248.7000	4209.2000
2025-12-11 13:02:03	4212.5000	4214.5000	4248.7000	4207.8000
2025-12-11 14:02:03	4205.9000	4207.9000	4248.7000	4204.8000
2025-12-11 15:02:03	4212.3000	4214.3000	4248.7000	4203.7000
2025-12-11 16:02:02	4215.0000	4217.0000	4248.7000	4203.7000
2025-12-11 18:02:04	4218.4000	4220.4000	4248.7000	4203.7000
2025-12-11 19:02:03	4215.9000	4217.9000	4248.7000	4203.7000
2025-12-11 20:02:04	4210.5000	4212.5000	4248.7000	4203.7000
2025-12-11 21:02:03	4220.1000	4222.1000	4248.7000	4203.7000
2025-12-11 22:02:04	4220.3000	4222.3000	4248.7000	4203.7000
2025-12-11 23:02:04	4230.2000	4232.2000	4248.7000	4203.7000
2025-12-12 00:02:04	4252.3000	4254.3000	4262.4000	4203.7000
2025-12-12 01:02:03	4272.9000	4274.9000	4279.9000	4203.7000
2025-12-12 02:02:03	4278.0000	4280.0000	4282.7000	4203.7000
2025-12-12 03:02:03	4267.3000	4269.3000	4286.9000	4203.7000
2025-12-12 04:02:03	4272.7000	4274.7000	4286.9000	4203.7000
2025-12-12 05:02:03	4275.4000	4277.4000	4286.9000	4203.7000
2025-12-12 06:02:02	4279.1000	4281.1000	4286.9000	4203.7000
2025-12-12 07:02:02	4279.1000	4281.1000	4286.9000	4203.7000
2025-12-12 08:02:02	4275.3000	4277.3000	4284.0000	4272.1000
2025-12-12 09:02:02	4269.4000	4271.4000	4284.0000	4268.2000
2025-12-12 10:02:02	4270.2000	4272.2000	4284.0000	4264.0000
2025-12-12 11:02:02	4270.4000	4272.4000	4284.0000	4264.0000
2025-12-12 12:02:03	4269.8000	4271.8000	4284.0000	4264.0000
2025-12-12 13:02:03	4265.5000	4267.5000	4284.0000	4264.0000
2025-12-12 14:02:02	4278.6000	4280.6000	4284.0000	4264.0000
2025-12-12 15:02:02	4281.6000	4283.6000	4284.0000	4264.0000
2025-12-12 16:02:03	4288.2000	4290.2000	4291.2000	4264.0000
2025-12-12 17:02:02	4308.1000	4310.1000	4310.1000	4264.0000
2025-12-12 18:02:02	4316.1000	4318.1000	4321.4000	4264.0000
2025-12-12 19:02:02	4329.6000	4331.6000	4331.7000	4264.0000
2025-12-12 20:02:02	4336.7000	4338.7000	4340.2000	4264.0000
2025-12-12 21:02:02	4321.7000	4323.7000	4340.2000	4264.0000
2025-12-12 22:02:03	4340.1000	4342.1000	4346.8000	4264.0000
2025-12-12 23:02:02	4346.2000	4348.2000	4354.3000	4264.0000
2025-12-13 00:02:03	4285.3000	4287.3000	4354.3000	4264.0000
2025-12-13 01:02:02	4280.8000	4282.8000	4354.3000	4256.8000
2025-12-13 02:02:02	4293.4000	4295.4000	4354.3000	4256.8000
2025-12-13 03:02:02	4294.0000	4296.0000	4354.3000	4256.8000
2025-12-13 04:02:03	4295.7000	4297.7000	4354.3000	4256.8000
2025-12-13 05:02:03	4298.4000	4300.4000	4354.3000	4256.8000
2025-12-13 06:02:02	4298.7000	4300.7000	4354.3000	4256.8000
2025-12-13 07:02:02	4298.7000	4300.7000	4354.3000	4256.8000
2025-12-13 08:02:02	4298.7000	4300.7000	4354.3000	4256.8000
2025-12-13 09:02:02	4298.7000	4300.7000	4354.3000	4256.8000
2025-12-13 10:02:02	4298.7000	4300.7000	4354.3000	4256.8000
2025-12-13 11:02:02	4298.7000	4300.7000	4354.3000	4256.8000
2025-12-13 12:02:02	4298.7000	4300.7000	4354.3000	4256.8000
2025-12-13 13:02:02	4298.7000	4300.7000	4354.3000	4256.8000
2025-12-13 14:02:02	4298.7000	4300.7000	4354.3000	4256.8000
2025-12-13 15:02:02	4298.7000	4300.7000	4354.3000	4256.8000
2025-12-13 16:02:02	4298.7000	4300.7000	4354.3000	4256.8000
2025-12-13 17:02:02	4298.7000	4300.7000	4354.3000	4256.8000
2025-12-13 18:02:03	4298.7000	4300.7000	4354.3000	4256.8000
2025-12-13 19:02:02	4298.7000	4300.7000	4354.3000	4256.8000
2025-12-13 20:02:03	4298.7000	4300.7000	4354.3000	4256.8000
2025-12-13 21:02:02	4298.7000	4300.7000	4354.3000	4256.8000
